0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,label
1686.0,243.7401144504547,1.5294117647058822,0.4238310708898944,0.356626337014556,0.7623784761474113,78.0,110.71571349250416,2.1047585371753215,107.0,116.0,64.50805108273181,4.498018149513,51.0,78.0,253.11604664075514,2.0838537757300046,244.0,255.0,62.874736539632295,0.9798339534297886,0.9723411843137554,0.9722574820320453,0.0033416748046875,0.003631591796875,0.0012054443359375,0.00115966796875,0.0009918212890625,0.0017852783203125,0.0014190673828125,0.0032501220703125,0.9766082763671875,0.0066070556640625,0
873.5,187.58073389530182,0.5263157894736842,0.28733552631578946,0.3119581326252035,0.8622902270483712,40.0,57.9916142557652,74.43961106076829,0.0,179.0,61.941299790356396,26.266947464982586,5.0,248.0,183.58909853249475,29.83544890121551,37.0,249.0,70.90589604959759,0.9861407750075287,0.9845081918495557,0.9053504276551706,0.002166748046875,0.0018157958984375,0.0009002685546875,0.000762939453125,0.00091552734375,0.000946044921875,0.0008697509765625,0.0015411376953125,0.98687744140625,0.003204345703125,0
870.5,180.87005722522736,0.1951219512195122,0.6634908536585366,0.3343838451359692,0.9053562142485699,16.0,61.348643006263046,75.03343411513664,0.0,179.0,63.04070981210856,25.893055555683972,17.0,235.0,129.1043841336117,21.36206326549271,25.0,186.0,36.95160895649185,0.986222910082169,0.9843388741397788,0.9000769414012476,0.0018463134765625,0.001983642578125,0.0007781982421875,0.0009765625,0.0009002685546875,0.00103759765625,0.00091552734375,0.0014801025390625,0.9869842529296875,0.0030975341796875,0
871.0,185.74011433124542,0.30864197530864196,0.4301234567901235,0.31726093656532883,0.8555992141453831,25.0,57.9717868338558,73.5934938619814,0.0,179.0,62.886102403343784,27.590841414313665,12.0,255.0,171.13270637408567,29.350192498118037,34.0,253.0,67.84179041714854,0.9860777013538877,0.9844004672487264,0.8961658169214554,0.00201416015625,0.0019683837890625,0.0007781982421875,0.000946044921875,0.0008697509765625,0.0008697509765625,0.000762939453125,0.0013885498046875,0.987060546875,0.0033416748046875,0
1453.5,222.18376553058624,0.21212121212121213,0.6991341991341992,0.36999874795046545,0.9278646664538781,21.0,39.57371794871795,58.21316664460233,0.0,179.0,72.26217948717948,31.176357007762736,21.0,255.0,160.73141025641024,36.437938640517956,7.0,236.0,97.75077890715413,0.9782574381961622,0.9749160402868692,0.8928040376904066,0.00274658203125,0.00341796875,0.000946044921875,0.0015411376953125,0.0021209716796875,0.00189208984375,0.001251220703125,0.002197265625,0.9789276123046875,0.0049591064453125,0
1290.0,223.25483322143555,0.23469387755102042,0.5723158828748891,0.32523541876235273,0.8921161825726142,23.0,49.25859598853868,68.91731085557944,0.0,179.0,67.1310888252149,27.865505510968124,17.0,222.0,144.27507163323781,26.548009877074854,33.0,205.0,58.39914379886068,0.9802992542183345,0.9773751619253835,0.9124829243217767,0.0025634765625,0.0030975341796875,0.00079345703125,0.0012054443359375,0.0020599365234375,0.0017852783203125,0.0012359619140625,0.002166748046875,0.9808807373046875,0.00421142578125,0
1288.5,228.1248903274536,0.32653061224489793,0.4108737244897959,0.31113505204972025,0.8762325739544373,32.0,52.714285714285715,71.07032343201347,0.0,179.0,67.23546302943288,27.41804688772274,13.0,247.0,124.41062455132807,23.341700384789778,18.0,181.0,46.49022471325238,0.9802153019091217,0.9773393700577485,0.9057598093150147,0.0028533935546875,0.002716064453125,0.0009307861328125,0.0014801025390625,0.0012664794921875,0.0016021728515625,0.0012359619140625,0.0020751953125,0.9811248779296875,0.0047149658203125,0
1277.5,225.9827550649643,0.2857142857142857,0.4655612244897959,0.31435485690941384,0.8669833729216152,28.0,51.502530730296456,70.44715018887729,0.0,179.0,68.28488792480115,28.64763052590611,19.0,255.0,137.8185104844541,25.62442805571755,25.0,198.0,51.09465301807098,0.9806648255575494,0.9776618041385122,0.9149549469830801,0.002532958984375,0.0027008056640625,0.00115966796875,0.001220703125,0.00152587890625,0.0016632080078125,0.0015411376953125,0.0019378662109375,0.9812774658203125,0.0044403076171875,0
1284.0,222.42640614509583,0.19387755102040816,0.6895810955961332,0.32613859668067924,0.8812628689087165,19.0,46.937410071942445,68.08629498302352,0.0,179.0,68.49640287769785,28.02662508543289,15.0,238.0,127.36043165467626,23.708578779153832,27.0,178.0,44.59915080738281,0.9804737198183711,0.9775082272369128,0.9134358910114998,0.002532958984375,0.0028533935546875,0.001220703125,0.0014190673828125,0.001373291015625,0.0014190673828125,0.001434326171875,0.0019073486328125,0.981353759765625,0.004486083984375,0
1291.5,224.32590079307556,0.2222222222222222,0.5929752066115702,0.3225116697950683,0.8851953392734749,22.0,50.2219040801718,69.32484099446951,0.0,179.0,67.9090909090909,28.560343813728473,17.0,255.0,153.73514674302075,28.49955737258058,31.0,218.0,67.24747516980806,0.9800573933172139,0.9773598425252281,0.9113066698020821,0.00262451171875,0.003082275390625,0.0008544921875,0.00140380859375,0.001617431640625,0.00164794921875,0.0012054443359375,0.001739501953125,0.981231689453125,0.0045928955078125,0
1366.0,219.25483322143555,0.25,0.5928819444444444,0.35707727515911236,0.8864373783257625,24.0,45.362585034013605,63.362673523445075,0.0,179.0,69.64761904761905,28.187654298917522,18.0,255.0,155.81360544217688,37.517949698588545,11.0,246.0,88.48462310169408,0.9793028976727669,0.9763271789015414,0.8916527676282584,0.0027008056640625,0.0030517578125,0.00103759765625,0.00164794921875,0.0019378662109375,0.001739501953125,0.001251220703125,0.0023345947265625,0.9798736572265625,0.004425048828125,0
1235.5,222.32590091228485,0.23469387755102042,0.5481366459627329,0.3141032948691951,0.8627793296089385,23.0,56.93582089552239,72.79607829664252,0.0,179.0,65.20970149253732,27.751295167847264,14.0,240.0,148.52985074626866,31.66510634245866,29.0,230.0,66.19484216807793,0.9807625259534083,0.9782443166394317,0.9040703247795724,0.0025634765625,0.002777099609375,0.000885009765625,0.001495361328125,0.0015106201171875,0.001434326171875,0.0014190673828125,0.002197265625,0.9815826416015625,0.0041351318359375,0
1216.0,226.02438521385193,0.35051546391752575,0.36870830806549426,0.2991113174360204,0.8394891266827753,34.0,55.15250379362671,73.10404971011751,0.0,179.0,64.40895295902884,25.044157881070596,8.0,207.0,169.95295902883157,33.83882492681683,38.0,246.0,75.37225798571251,0.981278049547996,0.9786793159030979,0.914862885941829,0.0024566650390625,0.0024871826171875,0.001251220703125,0.0012969970703125,0.00152587890625,0.0016937255859375,0.00140380859375,0.001922607421875,0.9818115234375,0.004150390625,0
1226.0,227.68123924732208,0.3854166666666667,0.34515765765765766,0.2971979716411626,0.8411663807890223,37.0,57.21987951807229,73.42233107979004,0.0,179.0,63.903614457831324,25.014358266120183,10.0,255.0,161.09337349397592,32.53740226955532,31.0,241.0,79.37470664328019,0.9807028679326263,0.9783209319865903,0.9012982754108867,0.0025787353515625,0.002716064453125,0.001129150390625,0.001190185546875,0.0014190673828125,0.0013275146484375,0.0015106201171875,0.0018310546875,0.9819488525390625,0.0043487548828125,0
1237.0,224.22539579868317,0.3125,0.42951388888888886,0.3091789835415113,0.8495879120879121,30.0,55.89783743475019,72.85249623112145,0.0,179.0,63.572706935123044,24.89057575523642,13.0,198.0,145.4116331096197,29.254479870368982,31.0,217.0,57.17516223728183,0.9810625476394238,0.9783264897315508,0.9131864856230626,0.0026092529296875,0.002716064453125,0.0009765625,0.001190185546875,0.001739501953125,0.0013885498046875,0.001251220703125,0.0019073486328125,0.9818267822265625,0.00439453125,0
1228.0,226.5096663236618,0.4105263157894737,0.33144399460188934,0.3007701623325085,0.8489457310750086,39.0,54.401053423626784,72.07502381777955,0.0,179.0,64.2829194883371,25.72885797378799,16.0,255.0,143.9819413092551,28.80253164024737,26.0,216.0,54.22983435858111,0.9811262853237084,0.9785311510814498,0.915433497164268,0.0026397705078125,0.0026092529296875,0.0012969970703125,0.001129150390625,0.001495361328125,0.00146484375,0.0010986328125,0.001678466796875,0.98193359375,0.0046539306640625,0
